data_pedido,data_envio,modo_envio,vendas,lucro,quantidade,desconto,categoria,subcategoria,segmento,regiao,cliente_id,pedido_id
2015-10-31,2015-11-06,Standard Class,14.280000000000001,6.711599999999999,7,0.0,Office Supplies,Envelopes,Corporate,West,MZ-17515,CA-2015-131457
2014-03-21,2014-03-25,Standard Class,7.408,1.2037999999999995,2,0.2,Office Supplies,Art,Consumer,East,CB-12025,CA-2014-140004
2014-03-21,2014-03-25,Standard Class,6.048,1.5876000000000006,3,0.2,Office Supplies,Art,Consumer,East,CB-12025,CA-2014-140004
2017-11-06,2017-11-13,Standard Class,46.26,12.0276,3,0.0,Office Supplies,Storage,Home Office,East,VM-21685,CA-2017-107720
2017-07-06,2017-07-13,Standard Class,2.9460000000000006,-2.2585999999999995,2,0.7,Office Supplies,Binders,Corporate,East,FH-14365,US-2017-124303
2017-07-06,2017-07-13,Standard Class,16.056,5.8203000000000005,3,0.2,Office Supplies,Paper,Corporate,East,FH-14365,US-2017-124303
2017-06-24,2017-06-29,Standard Class,21.744000000000003,6.794999999999999,3,0.2,Office Supplies,Paper,Consumer,East,MB-17305,CA-2017-105074
2014-08-03,2014-08-05,First Class,218.75,-161.875,2,0.5,Furniture,Tables,Consumer,West,BS-11755,CA-2014-133690
2014-08-03,2014-08-05,First Class,2.6,0.29249999999999987,1,0.2,Office Supplies,Appliances,Consumer,West,BS-11755,CA-2014-133690
2017-12-17,2017-12-21,Second Class,66.28399999999999,-178.9668,2,0.8,Office Supplies,Appliances,Consumer,Central,LC-17140,US-2017-116701
2017-06-03,2017-06-07,Standard Class,35.168000000000006,9.671200000000002,7,0.2,Furniture,Furnishings,Corporate,South,HK-14890,CA-2017-126382
2017-12-09,2017-12-14,Standard Class,444.76800000000003,44.476800000000026,4,0.2,Technology,Phones,Consumer,West,LE-16810,CA-2017-108329
2017-12-01,2017-12-07,Standard Class,83.92,5.874399999999994,4,0.0,Office Supplies,Storage,Consumer,Central,JH-15985,CA-2017-135860
2017-12-01,2017-12-07,Standard Class,131.98,35.634600000000006,2,0.0,Technology,Phones,Consumer,Central,JH-15985,CA-2017-135860
2017-12-01,2017-12-07,Standard Class,15.92,7.4824,4,0.0,Office Supplies,Binders,Consumer,Central,JH-15985,CA-2017-135860
2017-12-01,2017-12-07,Standard Class,52.29,16.209899999999998,9,0.0,Office Supplies,Fasteners,Consumer,Central,JH-15985,CA-2017-135860
2017-12-01,2017-12-07,Standard Class,91.99,3.6795999999999935,1,0.0,Office Supplies,Storage,Consumer,Central,JH-15985,CA-2017-135860
2015-02-09,2015-02-13,Second Class,20.8,6.499999999999999,2,0.2,Technology,Accessories,Corporate,Central,MS-17980,CA-2015-101007
2015-01-02,2015-01-09,Standard Class,23.680000000000003,8.879999999999999,2,0.2,Office Supplies,Labels,Corporate,East,VW-21775,CA-2015-146262
2015-01-02,2015-01-09,Standard Class,452.45,-244.32300000000006,5,0.5,Furniture,Bookcases,Corporate,East,VW-21775,CA-2015-146262
2015-01-02,2015-01-09,Standard Class,62.982,-14.695800000000006,3,0.4,Technology,Phones,Corporate,East,VW-21775,CA-2015-146262
2015-01-02,2015-01-09,Standard Class,1188.0000000000002,-950.4000000000001,9,0.7,Technology,Machines,Corporate,East,VW-21775,CA-2015-146262
2015-01-02,2015-01-09,Standard Class,89.584,4.479200000000006,2,0.2,Technology,Accessories,Corporate,East,VW-21775,CA-2015-146262
2016-10-28,2016-11-01,Standard Class,93.06,26.056800000000003,6,0.0,Office Supplies,Storage,Consumer,West,JH-15910,CA-2016-130162
2016-10-28,2016-11-01,Standard Class,302.376,22.678200000000018,3,0.2,Technology,Phones,Consumer,West,JH-15910,CA-2016-130162
2015-12-24,2015-12-27,First Class,5.5840000000000005,1.8147999999999997,2,0.2,Office Supplies,Fasteners,Consumer,East,JB-15925,CA-2015-169397
2015-12-24,2015-12-27,First Class,22.704000000000004,8.2302,6,0.2,Office Supplies,Paper,Consumer,East,JB-15925,CA-2015-169397
2015-12-24,2015-12-27,First Class,19.776000000000003,-13.843199999999996,4,0.7,Office Supplies,Binders,Consumer,East,JB-15925,CA-2015-169397
2015-12-24,2015-12-27,First Class,72.704,19.084800000000005,4,0.2,Furniture,Furnishings,Consumer,East,JB-15925,CA-2015-169397
2015-12-24,2015-12-27,First Class,479.98800000000006,-383.9904,4,0.7,Technology,Machines,Consumer,East,JB-15925,CA-2015-169397
2015-12-24,2015-12-27,First Class,27.168000000000003,2.7168,2,0.2,Office Supplies,Art,Consumer,East,JB-15925,CA-2015-169397
2015-08-09,2015-08-16,Standard Class,2.2,0.9680000000000002,1,0.0,Office Supplies,Art,Corporate,Central,DS-13180,CA-2015-163055
2015-08-09,2015-08-16,Standard Class,622.4499999999999,136.939,5,0.0,Furniture,Tables,Corporate,Central,DS-13180,CA-2015-163055
2015-08-09,2015-08-16,Standard Class,21.98,0.21979999999999933,1,0.0,Office Supplies,Storage,Corporate,Central,DS-13180,CA-2015-163055
2015-02-28,2015-03-04,Standard Class,161.568,-28.27440000000002,2,0.2,Furniture,Chairs,Consumer,South,VD-21670,US-2015-145436
2015-02-28,2015-03-04,Standard Class,389.696,43.84079999999997,8,0.2,Furniture,Chairs,Consumer,South,VD-21670,US-2015-145436
2014-09-13,2014-09-17,Standard Class,18.648000000000003,-12.431999999999999,7,0.7,Office Supplies,Binders,Corporate,South,EA-14035,US-2014-156216
2017-04-07,2017-04-12,Standard Class,233.86,-102.04800000000003,2,0.45,Furniture,Tables,Home Office,South,CS-12400,US-2017-100930
2017-04-07,2017-04-12,Standard Class,620.6145000000001,-248.24579999999992,3,0.45,Furniture,Tables,Home Office,South,CS-12400,US-2017-100930
2017-04-07,2017-04-12,Standard Class,5.328000000000001,-3.5519999999999996,2,0.7,Office Supplies,Binders,Home Office,South,CS-12400,US-2017-100930
2017-04-07,2017-04-12,Standard Class,258.072,0.0,3,0.2,Furniture,Furnishings,Home Office,South,CS-12400,US-2017-100930
2017-04-07,2017-04-12,Standard Class,617.9760000000001,-7.724700000000098,3,0.2,Technology,Accessories,Home Office,South,CS-12400,US-2017-100930
2017-11-12,2017-11-16,Standard Class,10.56,4.752,2,0.0,Office Supplies,Paper,Corporate,West,DB-13120,CA-2017-160514
2016-06-04,2016-06-09,Second Class,25.920000000000005,9.396,5,0.2,Office Supplies,Paper,Consumer,Central,KL-16645,CA-2016-157749
2016-06-04,2016-06-09,Second Class,419.68000000000006,-356.72799999999995,5,0.6,Furniture,Furnishings,Consumer,Central,KL-16645,CA-2016-157749
2016-06-04,2016-06-09,Second Class,11.688,-4.6751999999999985,3,0.6,Furniture,Furnishings,Consumer,Central,KL-16645,CA-2016-157749
2016-06-04,2016-06-09,Second Class,31.983999999999998,11.194399999999998,2,0.2,Technology,Phones,Consumer,Central,KL-16645,CA-2016-157749
2016-06-04,2016-06-09,Second Class,177.225,-120.51299999999998,5,0.5,Furniture,Tables,Consumer,Central,KL-16645,CA-2016-157749
2016-06-04,2016-06-09,Second Class,4.0440000000000005,-2.8307999999999995,3,0.6,Furniture,Furnishings,Consumer,Central,KL-16645,CA-2016-157749
2016-06-04,2016-06-09,Second Class,7.408,1.2037999999999995,2,0.2,Office Supplies,Art,Consumer,Central,KL-16645,CA-2016-157749
2014-06-01,2014-06-06,Second Class,2001.8600000000001,580.5393999999999,7,0.0,Furniture,Chairs,Home Office,Central,DW-13480,CA-2014-131926
2014-06-01,2014-06-06,Second Class,166.72,41.68000000000001,2,0.0,Office Supplies,Storage,Home Office,Central,DW-13480,CA-2014-131926
2014-06-01,2014-06-06,Second Class,47.88,23.94,6,0.0,Office Supplies,Paper,Home Office,Central,DW-13480,CA-2014-131926
2014-06-01,2014-06-06,Second Class,1503.25,496.07249999999993,5,0.0,Office Supplies,Appliances,Home Office,Central,DW-13480,CA-2014-131926
2014-06-01,2014-06-06,Second Class,25.92,12.441600000000001,4,0.0,Office Supplies,Paper,Home Office,Central,DW-13480,CA-2014-131926
2016-12-10,2016-12-15,Second Class,321.568,28.137200000000007,2,0.2,Furniture,Chairs,Consumer,West,LH-17155,CA-2016-154739
2016-09-11,2016-09-17,Standard Class,7.61,3.5766999999999998,1,0.0,Office Supplies,Paper,Consumer,West,KC-16540,CA-2016-145625
2016-09-11,2016-09-17,Standard Class,3347.37,636.0002999999997,13,0.0,Technology,Accessories,Consumer,West,KC-16540,CA-2016-145625
2016-12-10,2016-12-13,First Class,80.58,22.562400000000004,6,0.0,Office Supplies,Storage,Consumer,East,DL-13315,CA-2016-146941
2016-12-10,2016-12-13,First Class,361.92,162.864,4,0.0,Office Supplies,Envelopes,Consumer,East,DL-13315,CA-2016-146941
2015-11-28,2015-12-04,Standard Class,12.132000000000001,-8.492399999999998,9,0.6,Furniture,Furnishings,Corporate,Central,DR-12880,US-2015-159982
2015-11-28,2015-12-04,Standard Class,82.368,-19.562399999999997,2,0.2,Office Supplies,Storage,Corporate,Central,DR-12880,US-2015-159982
2015-11-28,2015-12-04,Standard Class,53.92,4.043999999999997,5,0.2,Office Supplies,Storage,Corporate,Central,DR-12880,US-2015-159982
2015-11-28,2015-12-04,Standard Class,647.904,56.691599999999966,6,0.2,Technology,Phones,Corporate,Central,DR-12880,US-2015-159982
2017-12-01,2017-12-03,Second Class,20.37,6.925800000000001,3,0.0,Technology,Accessories,Consumer,East,CC-12670,CA-2017-163139
2017-12-01,2017-12-03,Second Class,221.54999999999998,6.646500000000017,3,0.0,Office Supplies,Storage,Consumer,East,CC-12670,CA-2017-163139
2017-12-01,2017-12-03,Second Class,17.52,6.131999999999999,5,0.2,Office Supplies,Binders,Consumer,East,CC-12670,CA-2017-163139
2017-06-08,2017-06-12,Standard Class,1.6239999999999994,-4.466,2,0.8,Office Supplies,Appliances,Corporate,Central,Dl-13600,US-2017-155299
2014-09-19,2014-09-21,Second Class,3059.982,-509.99700000000075,3,0.4,Technology,Machines,Corporate,Central,SB-20290,US-2014-106992
2014-09-19,2014-09-21,Second Class,2519.9579999999996,-251.99579999999992,7,0.4,Technology,Machines,Corporate,Central,SB-20290,US-2014-106992
2016-06-06,2016-06-13,Standard Class,328.224,28.7196,4,0.2,Technology,Phones,Consumer,Central,RC-19825,CA-2016-125318
2015-11-10,2015-11-15,Standard Class,79.9,35.156000000000006,2,0.0,Technology,Accessories,Consumer,West,AH-10210,CA-2015-155040
2017-06-16,2017-06-20,Standard Class,14.015999999999998,4.7303999999999995,3,0.2,Office Supplies,Art,Corporate,South,CB-12535,CA-2017-136826
2016-01-22,2016-01-28,Standard Class,7.5600000000000005,0.3024,6,0.0,Office Supplies,Fasteners,Consumer,East,PG-18895,CA-2016-111010
2017-12-09,2017-12-13,Standard Class,37.208,-7.441600000000001,1,0.2,Office Supplies,Storage,Corporate,East,CA-12310,US-2017-145366
2017-12-09,2017-12-13,Standard Class,57.576,21.591,3,0.2,Office Supplies,Envelopes,Corporate,East,CA-12310,US-2017-145366
2017-12-28,2018-01-02,Second Class,725.84,210.4935999999999,4,0.0,Office Supplies,Storage,Corporate,West,KH-16690,CA-2017-163979
2015-07-30,2015-07-31,First Class,209.92999999999998,92.36920000000002,7,0.0,Technology,Accessories,Consumer,West,HA-14920,CA-2015-155334
2015-07-30,2015-07-31,First Class,5.28,2.3232000000000004,3,0.0,Furniture,Furnishings,Consumer,West,HA-14920,CA-2015-155334
2015-07-30,2015-07-31,First Class,10.92,4.094999999999999,3,0.2,Office Supplies,Binders,Consumer,West,HA-14920,CA-2015-155334
2017-09-16,2017-09-17,First Class,8.82,4.0572,2,0.0,Office Supplies,Paper,Corporate,West,BB-10990,CA-2017-118136
2017-09-16,2017-09-17,First Class,5.98,1.5548000000000002,1,0.0,Office Supplies,Art,Corporate,West,BB-10990,CA-2017-118136
2017-10-13,2017-10-17,Standard Class,11.648000000000001,4.0768,2,0.2,Office Supplies,Paper,Corporate,East,AG-10495,CA-2017-132976
2017-10-13,2017-10-17,Standard Class,18.176,5.907199999999999,4,0.2,Office Supplies,Paper,Corporate,East,AG-10495,CA-2017-132976
2017-10-13,2017-10-17,Standard Class,59.712,5.9712,6,0.2,Office Supplies,Storage,Corporate,East,AG-10495,CA-2017-132976
2017-10-13,2017-10-17,Standard Class,24.839999999999996,8.694,3,0.2,Office Supplies,Labels,Corporate,East,AG-10495,CA-2017-132976
2015-09-26,2015-09-28,Second Class,2.0799999999999996,-3.4320000000000004,5,0.8,Office Supplies,Binders,Consumer,Central,SC-20725,US-2015-161991
2015-09-26,2015-09-28,Second Class,1114.4,376.11,7,0.2,Technology,Phones,Consumer,Central,SC-20725,US-2015-161991
2015-11-02,2015-11-06,Standard Class,1038.84,51.94200000000001,5,0.2,Furniture,Tables,Consumer,West,JO-15280,CA-2015-130890
2015-09-26,2015-10-02,Standard Class,141.76,47.843999999999994,5,0.2,Office Supplies,Paper,Consumer,West,TB-21520,CA-2015-130883
2015-09-26,2015-10-02,Standard Class,239.80000000000004,47.95999999999999,5,0.2,Technology,Accessories,Consumer,West,TB-21520,CA-2015-130883
2015-09-26,2015-10-02,Standard Class,31.104000000000006,10.8864,6,0.2,Office Supplies,Paper,Consumer,West,TB-21520,CA-2015-130883
2016-12-18,2016-12-20,Second Class,254.05800000000002,-169.3719999999999,7,0.7,Office Supplies,Binders,Corporate,South,AH-10195,CA-2016-112697
2016-12-18,2016-12-20,Second Class,194.52800000000002,24.315999999999974,2,0.2,Office Supplies,Appliances,Corporate,South,AH-10195,CA-2016-112697
2016-12-18,2016-12-20,Second Class,961.4800000000001,-204.31449999999995,5,0.2,Office Supplies,Supplies,Corporate,South,AH-10195,CA-2016-112697
2016-11-20,2016-11-24,Second Class,19.096,6.683599999999999,7,0.2,Office Supplies,Fasteners,Home Office,East,NZ-18565,CA-2016-110772
2016-11-20,2016-11-24,Second Class,18.496000000000002,6.2424,8,0.2,Office Supplies,Labels,Home Office,East,NZ-18565,CA-2016-110772
2016-11-20,2016-11-24,Second Class,255.98400000000004,54.39660000000001,2,0.2,Technology,Accessories,Home Office,East,NZ-18565,CA-2016-110772
2016-11-20,2016-11-24,Second Class,86.97,-48.703199999999995,3,0.5,Furniture,Bookcases,Home Office,East,NZ-18565,CA-2016-110772
2014-12-26,2014-12-28,First Class,300.416,78.8592,8,0.2,Furniture,Furnishings,Corporate,West,KL-16555,CA-2014-111451
2014-12-26,2014-12-28,First Class,230.35200000000003,20.155800000000013,3,0.2,Furniture,Chairs,Corporate,West,KL-16555,CA-2014-111451
2014-12-26,2014-12-28,First Class,218.35200000000003,-24.5646,3,0.2,Furniture,Furnishings,Corporate,West,KL-16555,CA-2014-111451
2014-12-26,2014-12-28,First Class,78.60000000000001,-62.88000000000001,5,0.7,Office Supplies,Binders,Corporate,West,KL-16555,CA-2014-111451
2014-12-26,2014-12-28,First Class,27.552000000000003,9.298799999999996,3,0.2,Office Supplies,Fasteners,Corporate,West,KL-16555,CA-2014-111451
2016-10-28,2016-11-03,Standard Class,32.400000000000006,15.552000000000001,5,0.0,Office Supplies,Paper,Corporate,East,JD-15895,CA-2016-142545
2016-10-28,2016-11-03,Standard Class,1082.48,10.824800000000096,8,0.0,Office Supplies,Storage,Corporate,East,JD-15895,CA-2016-142545
2016-10-28,2016-11-03,Standard Class,56.91,27.316799999999997,3,0.0,Office Supplies,Paper,Corporate,East,JD-15895,CA-2016-142545
2016-10-28,2016-11-03,Standard Class,77.6,38.023999999999994,4,0.0,Furniture,Furnishings,Corporate,East,JD-15895,CA-2016-142545
2016-10-28,2016-11-03,Standard Class,14.28,6.5687999999999995,1,0.0,Office Supplies,Binders,Corporate,East,JD-15895,CA-2016-142545
2017-11-19,2017-11-23,Standard Class,219.07500000000002,-131.44500000000005,3,0.5,Furniture,Tables,Consumer,Central,JH-15910,US-2017-152380
2015-05-04,2015-05-09,Second Class,26.8,12.863999999999999,2,0.0,Furniture,Furnishings,Corporate,East,AS-10225,CA-2015-144253
2014-12-30,2015-01-04,Standard Class,9.84,2.853599999999999,3,0.0,Office Supplies,Art,Corporate,Central,KB-16600,CA-2014-130960
2014-06-01,2014-06-06,Standard Class,45.480000000000004,20.9208,3,0.0,Office Supplies,Binders,Home Office,East,CR-12625,CA-2014-111003
2014-06-01,2014-06-06,Standard Class,289.20000000000005,83.86799999999997,6,0.0,Office Supplies,Art,Home Office,East,CR-12625,CA-2014-111003
2017-04-15,2017-04-17,First Class,4.89,2.0049,1,0.0,Office Supplies,Art,Consumer,South,SH-20395,CA-2017-126774
2016-09-12,2016-09-14,Second Class,15.136000000000003,3.594800000000001,4,0.2,Furniture,Furnishings,Corporate,West,BP-11185,CA-2016-142902
2016-09-12,2016-09-14,Second Class,466.76800000000003,52.51139999999998,2,0.2,Furniture,Chairs,Corporate,West,BP-11185,CA-2016-142902
2016-09-12,2016-09-14,Second Class,15.232,1.7135999999999978,1,0.2,Furniture,Furnishings,Corporate,West,BP-11185,CA-2016-142902
2016-09-12,2016-09-14,Second Class,6.264,2.0358,3,0.2,Office Supplies,Labels,Corporate,West,BP-11185,CA-2016-142902
2014-09-27,2014-10-03,Standard Class,87.53999999999999,37.6422,3,0.0,Furniture,Furnishings,Corporate,East,TS-21205,CA-2014-120887
2014-08-09,2014-08-16,Standard Class,178.38400000000001,22.297999999999973,2,0.2,Technology,Phones,Corporate,South,AG-10525,CA-2014-167850
2014-08-09,2014-08-16,Standard Class,15.552000000000003,5.4432,3,0.2,Office Supplies,Paper,Corporate,South,AG-10525,CA-2014-167850
2014-12-28,2014-12-30,First Class,99.13600000000001,8.674399999999995,4,0.2,Office Supplies,Art,Corporate,East,SP-20860,CA-2014-164259
2014-11-04,2014-11-09,Standard Class,135.882,24.156800000000004,1,0.1,Furniture,Chairs,Home Office,East,NM-18445,CA-2014-164973
2014-11-04,2014-11-09,Standard Class,3991.98,1995.99,2,0.0,Technology,Machines,Home Office,East,NM-18445,CA-2014-164973
2014-11-04,2014-11-09,Standard Class,275.94,80.0226,6,0.0,Technology,Phones,Home Office,East,NM-18445,CA-2014-164973
2014-11-04,2014-11-09,Standard Class,360.0,129.6,4,0.0,Technology,Accessories,Home Office,East,NM-18445,CA-2014-164973
2014-11-04,2014-11-09,Standard Class,43.57,13.070999999999998,1,0.0,Office Supplies,Storage,Home Office,East,NM-18445,CA-2014-164973
2014-09-19,2014-09-24,Standard Class,7.16,3.58,2,0.0,Office Supplies,Fasteners,Corporate,West,FA-14230,CA-2014-156601
2016-04-23,2016-04-27,Standard Class,251.52,81.744,6,0.2,Office Supplies,Binders,Corporate,West,GK-14620,CA-2016-162138
2016-04-23,2016-04-27,Standard Class,99.99,34.9965,1,0.0,Technology,Accessories,Corporate,West,GK-14620,CA-2016-162138
2017-11-03,2017-11-05,Second Class,15.991999999999999,0.999499999999999,1,0.2,Furniture,Furnishings,Corporate,South,DJ-13510,CA-2017-153339
2016-08-30,2016-09-01,First Class,290.898,-67.8762,3,0.4,Technology,Phones,Consumer,East,PO-18850,US-2016-141544
2016-08-30,2016-09-01,First Class,54.224000000000004,3.3889999999999993,2,0.2,Office Supplies,Storage,Consumer,East,PO-18850,US-2016-141544
2016-08-30,2016-09-01,First Class,786.744,-258.5016000000001,4,0.3,Furniture,Chairs,Consumer,East,PO-18850,US-2016-141544
2016-08-30,2016-09-01,First Class,100.24000000000001,33.83099999999999,10,0.2,Office Supplies,Labels,Consumer,East,PO-18850,US-2016-141544
2016-08-30,2016-09-01,First Class,37.76400000000001,-27.693600000000004,6,0.7,Office Supplies,Binders,Consumer,East,PO-18850,US-2016-141544
2016-04-25,2016-04-29,Second Class,82.8,-20.700000000000003,2,0.4,Technology,Phones,Consumer,East,JL-15850,US-2016-150147
2016-04-25,2016-04-29,Second Class,20.724000000000004,-13.815999999999995,2,0.7,Office Supplies,Binders,Consumer,East,JL-15850,US-2016-150147
2016-04-25,2016-04-29,Second Class,4.896000000000001,-3.427199999999999,3,0.7,Office Supplies,Binders,Consumer,East,JL-15850,US-2016-150147
2015-09-01,2015-09-04,Second Class,4.752000000000001,1.6037999999999997,1,0.2,Office Supplies,Binders,Consumer,West,DB-13615,CA-2015-137946
2015-09-01,2015-09-04,Second Class,959.984,335.99440000000004,2,0.2,Technology,Copiers,Consumer,West,DB-13615,CA-2015-137946
2015-09-01,2015-09-04,Second Class,14.368000000000002,4.489999999999998,4,0.2,Office Supplies,Binders,Consumer,West,DB-13615,CA-2015-137946
2014-07-12,2014-07-17,Standard Class,7.712000000000001,2.7956000000000003,2,0.2,Office Supplies,Binders,Corporate,West,AC-10420,CA-2014-129924
2014-07-12,2014-07-17,Standard Class,698.3520000000001,-17.458800000000053,3,0.2,Furniture,Tables,Corporate,West,AC-10420,CA-2014-129924
2015-06-22,2015-06-26,Second Class,4.96,2.3312,4,0.0,Office Supplies,Fasteners,Consumer,West,KL-16645,CA-2015-128167
2014-04-13,2014-04-17,Second Class,17.856,1.1159999999999979,4,0.2,Office Supplies,Art,Corporate,East,JD-15895,CA-2014-122336
